char_id,char,alphabet,font_face,font_size,font_version,width
55,7,basic_latin,Courier,12,bi,13
56,8,basic_latin,Courier,12,bi,13
57,9,basic_latin,Courier,12,bi,13
33,!,basic_latin,Courier,12,bi,13
34,"""",basic_latin,Courier,12,bi,13
35,#,basic_latin,Courier,12,bi,13
36,$,basic_latin,Courier,12,bi,13
37,%,basic_latin,Courier,12,bi,13
38,&,basic_latin,Courier,12,bi,13
39,',basic_latin,Courier,12,bi,13
40,(,basic_latin,Courier,12,bi,13
41,),basic_latin,Courier,12,bi,13
42,*,basic_latin,Courier,12,bi,13
43,+,basic_latin,Courier,12,bi,13
44,",",basic_latin,Courier,12,bi,13
45,-,basic_latin,Courier,12,bi,13
46,.,basic_latin,Courier,12,bi,13
47,/,basic_latin,Courier,12,bi,13
58,:,basic_latin,Courier,12,bi,13
59,;,basic_latin,Courier,12,bi,13
60,<,basic_latin,Courier,12,bi,13
61,=,basic_latin,Courier,12,bi,13
62,>,basic_latin,Courier,12,bi,13
63,?,basic_latin,Courier,12,bi,13
64,@,basic_latin,Courier,12,bi,13
91,[,basic_latin,Courier,12,bi,13
92,\,basic_latin,Courier,12,bi,13
93,],basic_latin,Courier,12,bi,13
94,^,basic_latin,Courier,12,bi,13
95,_,basic_latin,Courier,12,bi,13
96,`,basic_latin,Courier,12,bi,13
123,{,basic_latin,Courier,12,bi,13
124,|,basic_latin,Courier,12,bi,13
125,},basic_latin,Courier,12,bi,13
126,~,basic_latin,Courier,12,bi,13
32, ,basic_latin,Courier,12,bi,13
1040,А,russian,Courier,12,bi,13
1041,Б,russian,Courier,12,bi,13
1042,В,russian,Courier,12,bi,13
1043,Г,russian,Courier,12,bi,13
1044,Д,russian,Courier,12,bi,13
1045,Е,russian,Courier,12,bi,13
1046,Ж,russian,Courier,12,bi,13
1047,З,russian,Courier,12,bi,13
1048,И,russian,Courier,12,bi,13
1049,Й,russian,Courier,12,bi,13
1050,К,russian,Courier,12,bi,13
1051,Л,russian,Courier,12,bi,13
1052,М,russian,Courier,12,bi,13
1053,Н,russian,Courier,12,bi,13
1054,О,russian,Courier,12,bi,13
1055,П,russian,Courier,12,bi,13
1056,Р,russian,Courier,12,bi,13
1057,С,russian,Courier,12,bi,13
1058,Т,russian,Courier,12,bi,13
1059,У,russian,Courier,12,bi,13
1060,Ф,russian,Courier,12,bi,13
1061,Х,russian,Courier,12,bi,13
1062,Ц,russian,Courier,12,bi,13
1063,Ч,russian,Courier,12,bi,13
1064,Ш,russian,Courier,12,bi,13
1065,Щ,russian,Courier,12,bi,13
1066,Ъ,russian,Courier,12,bi,13
1067,Ы,russian,Courier,12,bi,13
1068,Ь,russian,Courier,12,bi,13
1069,Э,russian,Courier,12,bi,13
1070,Ю,russian,Courier,12,bi,13
1071,Я,russian,Courier,12,bi,13
1072,а,russian,Courier,12,bi,13
1073,б,russian,Courier,12,bi,13
1074,в,russian,Courier,12,bi,13
1075,г,russian,Courier,12,bi,13
1076,д,russian,Courier,12,bi,13
1077,е,russian,Courier,12,bi,13
1078,ж,russian,Courier,12,bi,13
1079,з,russian,Courier,12,bi,13
1080,и,russian,Courier,12,bi,13
1081,й,russian,Courier,12,bi,13
1082,к,russian,Courier,12,bi,13
1083,л,russian,Courier,12,bi,13
1084,м,russian,Courier,12,bi,13
1085,н,russian,Courier,12,bi,13
1086,о,russian,Courier,12,bi,13
1087,п,russian,Courier,12,bi,13
1088,р,russian,Courier,12,bi,13
1089,с,russian,Courier,12,bi,13
1090,т,russian,Courier,12,bi,13
1091,у,russian,Courier,12,bi,13
1092,ф,russian,Courier,12,bi,13
1093,х,russian,Courier,12,bi,13
1094,ц,russian,Courier,12,bi,13
1095,ч,russian,Courier,12,bi,13
1096,ш,russian,Courier,12,bi,13
1097,щ,russian,Courier,12,bi,13
1098,ъ,russian,Courier,12,bi,13
1099,ы,russian,Courier,12,bi,13
1100,ь,russian,Courier,12,bi,13
1101,э,russian,Courier,12,bi,13
1102,ю,russian,Courier,12,bi,13
1103,я,russian,Courier,12,bi,13
48,0,russian,Courier,12,bi,13
49,1,russian,Courier,12,bi,13
50,2,russian,Courier,12,bi,13
51,3,russian,Courier,12,bi,13
52,4,russian,Courier,12,bi,13
53,5,russian,Courier,12,bi,13
54,6,russian,Courier,12,bi,13
55,7,russian,Courier,12,bi,13
56,8,russian,Courier,12,bi,13
57,9,russian,Courier,12,bi,13
33,!,russian,Courier,12,bi,13
34,"""",russian,Courier,12,bi,13
35,#,russian,Courier,12,bi,13
36,$,russian,Courier,12,bi,13
37,%,russian,Courier,12,bi,13
38,&,russian,Courier,12,bi,13
39,',russian,Courier,12,bi,13
40,(,russian,Courier,12,bi,13
41,),russian,Courier,12,bi,13
42,*,russian,Courier,12,bi,13
43,+,russian,Courier,12,bi,13
44,",",russian,Courier,12,bi,13
45,-,russian,Courier,12,bi,13
46,.,russian,Courier,12,bi,13
47,/,russian,Courier,12,bi,13
58,:,russian,Courier,12,bi,13
59,;,russian,Courier,12,bi,13
60,<,russian,Courier,12,bi,13
61,=,russian,Courier,12,bi,13
62,>,russian,Courier,12,bi,13
63,?,russian,Courier,12,bi,13
64,@,russian,Courier,12,bi,13
91,[,russian,Courier,12,bi,13
92,\,russian,Courier,12,bi,13
93,],russian,Courier,12,bi,13
94,^,russian,Courier,12,bi,13
95,_,russian,Courier,12,bi,13
96,`,russian,Courier,12,bi,13
123,{,russian,Courier,12,bi,13
124,|,russian,Courier,12,bi,13
125,},russian,Courier,12,bi,13
126,~,russian,Courier,12,bi,13
32, ,russian,Courier,12,bi,13
913,Α,greek,Courier,12,bi,13
914,Β,greek,Courier,12,bi,13
915,Γ,greek,Courier,12,bi,13
916,Δ,greek,Courier,12,bi,13
917,Ε,greek,Courier,12,bi,13
918,Ζ,greek,Courier,12,bi,13
919,Η,greek,Courier,12,bi,13
920,Θ,greek,Courier,12,bi,13
921,Ι,greek,Courier,12,bi,13
922,Κ,greek,Courier,12,bi,13
923,Λ,greek,Courier,12,bi,13
924,Μ,greek,Courier,12,bi,13
925,Ν,greek,Courier,12,bi,13
926,Ξ,greek,Courier,12,bi,13
927,Ο,greek,Courier,12,bi,13
928,Π,greek,Courier,12,bi,13
929,Ρ,greek,Courier,12,bi,13
931,Σ,greek,Courier,12,bi,13
932,Τ,greek,Courier,12,bi,13
933,Υ,greek,Courier,12,bi,13
934,Φ,greek,Courier,12,bi,13
935,Χ,greek,Courier,12,bi,13
936,Ψ,greek,Courier,12,bi,13
937,Ω,greek,Courier,12,bi,13
945,α,greek,Courier,12,bi,13
946,β,greek,Courier,12,bi,13
947,γ,greek,Courier,12,bi,13
948,δ,greek,Courier,12,bi,13
949,ε,greek,Courier,12,bi,13
950,ζ,greek,Courier,12,bi,13
951,η,greek,Courier,12,bi,13
952,θ,greek,Courier,12,bi,13
953,ι,greek,Courier,12,bi,13
954,κ,greek,Courier,12,bi,13
955,λ,greek,Courier,12,bi,13
956,μ,greek,Courier,12,bi,13
957,ν,greek,Courier,12,bi,13
958,ξ,greek,Courier,12,bi,13
959,ο,greek,Courier,12,bi,13
960,π,greek,Courier,12,bi,13
961,ρ,greek,Courier,12,bi,13
962,ς,greek,Courier,12,bi,13
963,σ,greek,Courier,12,bi,13
964,τ,greek,Courier,12,bi,13
965,υ,greek,Courier,12,bi,13
966,φ,greek,Courier,12,bi,13
967,χ,greek,Courier,12,bi,13
968,ψ,greek,Courier,12,bi,13
969,ω,greek,Courier,12,bi,13
12353,ぁ,japanese_hiragana,Courier,12,bi,11
12354,あ,japanese_hiragana,Courier,12,bi,14
12355,ぃ,japanese_hiragana,Courier,12,bi,12
12356,い,japanese_hiragana,Courier,12,bi,14
12357,ぅ,japanese_hiragana,Courier,12,bi,9
12358,う,japanese_hiragana,Courier,12,bi,11
12359,ぇ,japanese_hiragana,Courier,12,bi,11
12360,え,japanese_hiragana,Courier,12,bi,14
12361,ぉ,japanese_hiragana,Courier,12,bi,12
12362,お,japanese_hiragana,Courier,12,bi,14
12363,か,japanese_hiragana,Courier,12,bi,14
12364,が,japanese_hiragana,Courier,12,bi,14
12365,き,japanese_hiragana,Courier,12,bi,13
12366,ぎ,japanese_hiragana,Courier,12,bi,14
12367,く,japanese_hiragana,Courier,12,bi,9
12368,ぐ,japanese_hiragana,Courier,12,bi,11
12369,け,japanese_hiragana,Courier,12,bi,14
12370,げ,japanese_hiragana,Courier,12,bi,14
12371,こ,japanese_hiragana,Courier,12,bi,12
12372,ご,japanese_hiragana,Courier,12,bi,13
12373,さ,japanese_hiragana,Courier,12,bi,12
12374,ざ,japanese_hiragana,Courier,12,bi,13
12375,し,japanese_hiragana,Courier,12,bi,13
12376,じ,japanese_hiragana,Courier,12,bi,13
12377,す,japanese_hiragana,Courier,12,bi,15
12378,ず,japanese_hiragana,Courier,12,bi,15
12379,せ,japanese_hiragana,Courier,12,bi,15
12380,ぜ,japanese_hiragana,Courier,12,bi,15
12381,そ,japanese_hiragana,Courier,12,bi,13
12382,ぞ,japanese_hiragana,Courier,12,bi,14
12383,た,japanese_hiragana,Courier,12,bi,14
12384,だ,japanese_hiragana,Courier,12,bi,14
12385,ち,japanese_hiragana,Courier,12,bi,13
12386,ぢ,japanese_hiragana,Courier,12,bi,14
12387,っ,japanese_hiragana,Courier,12,bi,11
12388,つ,japanese_hiragana,Courier,12,bi,14
12389,づ,japanese_hiragana,Courier,12,bi,14
12390,て,japanese_hiragana,Courier,12,bi,14
12391,で,japanese_hiragana,Courier,12,bi,14
12392,と,japanese_hiragana,Courier,12,bi,11
12393,ど,japanese_hiragana,Courier,12,bi,13
12394,な,japanese_hiragana,Courier,12,bi,15
12395,に,japanese_hiragana,Courier,12,bi,14
12396,ぬ,japanese_hiragana,Courier,12,bi,15
12397,ね,japanese_hiragana,Courier,12,bi,15
12398,の,japanese_hiragana,Courier,12,bi,14
12399,は,japanese_hiragana,Courier,12,bi,15
12400,ば,japanese_hiragana,Courier,12,bi,15
12401,ぱ,japanese_hiragana,Courier,12,bi,15
12402,ひ,japanese_hiragana,Courier,12,bi,14
12403,び,japanese_hiragana,Courier,12,bi,14
12404,ぴ,japanese_hiragana,Courier,12,bi,14
12405,ふ,japanese_hiragana,Courier,12,bi,14
12406,ぶ,japanese_hiragana,Courier,12,bi,14
12407,ぷ,japanese_hiragana,Courier,12,bi,14
12408,へ,japanese_hiragana,Courier,12,bi,14
12409,べ,japanese_hiragana,Courier,12,bi,14
12410,ぺ,japanese_hiragana,Courier,12,bi,14
12411,ほ,japanese_hiragana,Courier,12,bi,15
12412,ぼ,japanese_hiragana,Courier,12,bi,15
12413,ぽ,japanese_hiragana,Courier,12,bi,15
12414,ま,japanese_hiragana,Courier,12,bi,13
12415,み,japanese_hiragana,Courier,12,bi,15
12416,む,japanese_hiragana,Courier,12,bi,14
12417,め,japanese_hiragana,Courier,12,bi,14
12418,も,japanese_hiragana,Courier,12,bi,13
12419,ゃ,japanese_hiragana,Courier,12,bi,12
12420,や,japanese_hiragana,Courier,12,bi,15
12421,ゅ,japanese_hiragana,Courier,12,bi,12
12422,ゆ,japanese_hiragana,Courier,12,bi,15
12423,ょ,japanese_hiragana,Courier,12,bi,11
12424,よ,japanese_hiragana,Courier,12,bi,13
12425,ら,japanese_hiragana,Courier,12,bi,12
12426,り,japanese_hiragana,Courier,12,bi,11
12427,る,japanese_hiragana,Courier,12,bi,13
12428,れ,japanese_hiragana,Courier,12,bi,15
12429,ろ,japanese_hiragana,Courier,12,bi,13
12430,ゎ,japanese_hiragana,Courier,12,bi,12
12431,わ,japanese_hiragana,Courier,12,bi,15
12432,ゐ,japanese_hiragana,Courier,12,bi,15
12433,ゑ,japanese_hiragana,Courier,12,bi,15
12434,を,japanese_hiragana,Courier,12,bi,13
12435,ん,japanese_hiragana,Courier,12,bi,14
12436,ゔ,japanese_hiragana,Courier,12,bi,14
12437,ゕ,japanese_hiragana,Courier,12,bi,12
12438,ゖ,japanese_hiragana,Courier,12,bi,12
12441,゙,japanese_hiragana,Courier,12,bi,0
12442,゚,japanese_hiragana,Courier,12,bi,0
12443,゛,japanese_hiragana,Courier,12,bi,9
12444,゜,japanese_hiragana,Courier,12,bi,9
12445,ゝ,japanese_hiragana,Courier,12,bi,13
12446,ゞ,japanese_hiragana,Courier,12,bi,12
12447,ゟ,japanese_hiragana,Courier,12,bi,17
65,A,basic_latin,Courier,14,,12
66,B,basic_latin,Courier,14,,12
67,C,basic_latin,Courier,14,,12
68,D,basic_latin,Courier,14,,12
69,E,basic_latin,Courier,14,,12
70,F,basic_latin,Courier,14,,12
71,G,basic_latin,Courier,14,,12
72,H,basic_latin,Courier,14,,12
73,I,basic_latin,Courier,14,,12
74,J,basic_latin,Courier,14,,12
75,K,basic_latin,Courier,14,,12
76,L,basic_latin,Courier,14,,12
77,M,basic_latin,Courier,14,,12
78,N,basic_latin,Courier,14,,12
79,O,basic_latin,Courier,14,,12
80,P,basic_latin,Courier,14,,12
81,Q,basic_latin,Courier,14,,12
82,R,basic_latin,Courier,14,,12
83,S,basic_latin,Courier,14,,12
84,T,basic_latin,Courier,14,,12
85,U,basic_latin,Courier,14,,12
86,V,basic_latin,Courier,14,,12
87,W,basic_latin,Courier,14,,12
88,X,basic_latin,Courier,14,,12
89,Y,basic_latin,Courier,14,,12
90,Z,basic_latin,Courier,14,,12
97,a,basic_latin,Courier,14,,12
98,b,basic_latin,Courier,14,,12
99,c,basic_latin,Courier,14,,12
100,d,basic_latin,Courier,14,,12
101,e,basic_latin,Courier,14,,12
102,f,basic_latin,Courier,14,,12
103,g,basic_latin,Courier,14,,12
104,h,basic_latin,Courier,14,,12
105,i,basic_latin,Courier,14,,12
106,j,basic_latin,Courier,14,,12
107,k,basic_latin,Courier,14,,12
108,l,basic_latin,Courier,14,,12
109,m,basic_latin,Courier,14,,12
110,n,basic_latin,Courier,14,,12
111,o,basic_latin,Courier,14,,12
112,p,basic_latin,Courier,14,,12
113,q,basic_latin,Courier,14,,12
114,r,basic_latin,Courier,14,,12
115,s,basic_latin,Courier,14,,12
116,t,basic_latin,Courier,14,,12
117,u,basic_latin,Courier,14,,12
118,v,basic_latin,Courier,14,,12
119,w,basic_latin,Courier,14,,12
120,x,basic_latin,Courier,14,,12
121,y,basic_latin,Courier,14,,12
122,z,basic_latin,Courier,14,,12
48,0,basic_latin,Courier,14,,12
49,1,basic_latin,Courier,14,,12
50,2,basic_latin,Courier,14,,12
51,3,basic_latin,Courier,14,,12
52,4,basic_latin,Courier,14,,12
53,5,basic_latin,Courier,14,,12
54,6,basic_latin,Courier,14,,12
55,7,basic_latin,Courier,14,,12
56,8,basic_latin,Courier,14,,12
57,9,basic_latin,Courier,14,,12
33,!,basic_latin,Courier,14,,12
34,"""",basic_latin,Courier,14,,12
35,#,basic_latin,Courier,14,,12
36,$,basic_latin,Courier,14,,12
37,%,basic_latin,Courier,14,,12
38,&,basic_latin,Courier,14,,12
39,',basic_latin,Courier,14,,12
40,(,basic_latin,Courier,14,,12
41,),basic_latin,Courier,14,,12
42,*,basic_latin,Courier,14,,12
43,+,basic_latin,Courier,14,,12
44,",",basic_latin,Courier,14,,12
45,-,basic_latin,Courier,14,,12
46,.,basic_latin,Courier,14,,12
47,/,basic_latin,Courier,14,,12
58,:,basic_latin,Courier,14,,12
59,;,basic_latin,Courier,14,,12
60,<,basic_latin,Courier,14,,12
61,=,basic_latin,Courier,14,,12
62,>,basic_latin,Courier,14,,12
63,?,basic_latin,Courier,14,,12
64,@,basic_latin,Courier,14,,12
91,[,basic_latin,Courier,14,,12
92,\,basic_latin,Courier,14,,12
93,],basic_latin,Courier,14,,12
94,^,basic_latin,Courier,14,,12
95,_,basic_latin,Courier,14,,12
96,`,basic_latin,Courier,14,,12
123,{,basic_latin,Courier,14,,12
124,|,basic_latin,Courier,14,,12
125,},basic_latin,Courier,14,,12
126,~,basic_latin,Courier,14,,12
32, ,basic_latin,Courier,14,,12
1040,А,russian,Courier,14,,12
1041,Б,russian,Courier,14,,12
1042,В,russian,Courier,14,,12
1043,Г,russian,Courier,14,,12
1044,Д,russian,Courier,14,,12
1045,Е,russian,Courier,14,,12
1046,Ж,russian,Courier,14,,12
1047,З,russian,Courier,14,,12
1048,И,russian,Courier,14,,12
1049,Й,russian,Courier,14,,12
1050,К,russian,Courier,14,,12
1051,Л,russian,Courier,14,,12
1052,М,russian,Courier,14,,12
1053,Н,russian,Courier,14,,12
1054,О,russian,Courier,14,,12
1055,П,russian,Courier,14,,12
1056,Р,russian,Courier,14,,12
1057,С,russian,Courier,14,,12
1058,Т,russian,Courier,14,,12
1059,У,russian,Courier,14,,12
1060,Ф,russian,Courier,14,,12
1061,Х,russian,Courier,14,,12
1062,Ц,russian,Courier,14,,12
1063,Ч,russian,Courier,14,,12
1064,Ш,russian,Courier,14,,12
1065,Щ,russian,Courier,14,,12
1066,Ъ,russian,Courier,14,,12
1067,Ы,russian,Courier,14,,12
1068,Ь,russian,Courier,14,,12
1069,Э,russian,Courier,14,,12
1070,Ю,russian,Courier,14,,12
1071,Я,russian,Courier,14,,12
1072,а,russian,Courier,14,,12
1073,б,russian,Courier,14,,12
1074,в,russian,Courier,14,,12
1075,г,russian,Courier,14,,12
1076,д,russian,Courier,14,,12
1077,е,russian,Courier,14,,12
1078,ж,russian,Courier,14,,12
1079,з,russian,Courier,14,,12
1080,и,russian,Courier,14,,12
1081,й,russian,Courier,14,,12
1082,к,russian,Courier,14,,12
1083,л,russian,Courier,14,,12
1084,м,russian,Courier,14,,12
1085,н,russian,Courier,14,,12
1086,о,russian,Courier,14,,12
1087,п,russian,Courier,14,,12
1088,р,russian,Courier,14,,12
1089,с,russian,Courier,14,,12
1090,т,russian,Courier,14,,12
1091,у,russian,Courier,14,,12
1092,ф,russian,Courier,14,,12
1093,х,russian,Courier,14,,12
1094,ц,russian,Courier,14,,12
1095,ч,russian,Courier,14,,12
1096,ш,russian,Courier,14,,12
1097,щ,russian,Courier,14,,12
1098,ъ,russian,Courier,14,,12
1099,ы,russian,Courier,14,,12
1100,ь,russian,Courier,14,,12
1101,э,russian,Courier,14,,12
1102,ю,russian,Courier,14,,12
1103,я,russian,Courier,14,,12
48,0,russian,Courier,14,,12
49,1,russian,Courier,14,,12
50,2,russian,Courier,14,,12
51,3,russian,Courier,14,,12
52,4,russian,Courier,14,,12
53,5,russian,Courier,14,,12
54,6,russian,Courier,14,,12
55,7,russian,Courier,14,,12
56,8,russian,Courier,14,,12
57,9,russian,Courier,14,,12
33,!,russian,Courier,14,,12
34,"""",russian,Courier,14,,12
35,#,russian,Courier,14,,12
36,$,russian,Courier,14,,12
37,%,russian,Courier,14,,12
